server_id,customer_id,server_type,region,os_family,cpu_cores,ram_gb,disk_tb,age_days,has_gpu,is_managed
S001701,C00223,dedicated,gra,linux,32,16,0.1,1248,0,0
S001702,C00309,vps,gra,linux,8,4,0.5,896,0,0
S001703,C00472,storage,rbx,linux,8,32,1.0,90,0,0
S001704,C00466,dedicated,gra,windows,4,64,4.0,1227,0,0
S001705,C00712,vps,eri,bsd,16,4,0.25,222,0,0
S001706,C00351,dedicated,bhs,linux,2,64,0.1,896,0,0
S001707,C00603,vps,bhs,linux,2,256,0.5,807,0,0
S001708,C00795,database,eri,linux,8,4,0.25,1966,0,1
S001709,C00268,vps,lim,linux,8,32,1.0,1501,0,0
S001710,C00740,gpu,waw,linux,4,256,0.1,1373,1,0
S001711,C00299,vps,rbx,linux,4,64,8.0,1829,0,0
S001712,C00300,dedicated,rbx,linux,2,16,2.0,397,0,0
S001713,C00588,vps,rbx,linux,16,64,0.5,564,0,0
S001714,C00559,vps,rbx,linux,4,32,4.0,1655,0,0
S001715,C00494,dedicated,rbx,linux,8,8,1.0,1648,0,0
S001716,C00208,vps,gra,linux,32,8,8.0,47,0,0
S001717,C00086,vps,rbx,linux,16,16,0.25,494,0,0
S001718,C00818,storage,sbg,linux,4,16,8.0,500,0,0
S001719,C00786,dedicated,rbx,linux,8,16,0.25,14,0,0
S001720,C00798,gpu,gra,linux,2,8,0.5,1455,1,0
S001721,C00461,vps,rbx,linux,4,64,4.0,120,0,0
S001722,C00796,dedicated,sbg,windows,16,32,0.5,1851,0,0
S001723,C00426,dedicated,waw,windows,2,16,0.25,1288,0,0
S001724,C00067,storage,bhs,windows,4,8,0.1,1676,0,0
S001725,C00178,vps,rbx,linux,32,8,0.25,1094,0,0
S001726,C00245,vps,gra,bsd,16,4,0.5,2134,0,0
S001727,C00339,dedicated,rbx,linux,32,32,0.5,595,0,0
S001728,C00845,vps,gra,linux,32,4,1.0,1227,0,0
S001729,C00299,storage,rbx,linux,4,128,2.0,15,0,0
S001730,C00551,dedicated,eri,linux,8,8,0.1,1832,0,0
S001731,C00243,database,gra,linux,4,4,2.0,1250,0,1
S001732,C00578,dedicated,rbx,linux,16,64,1.0,387,0,0
S001733,C00510,dedicated,waw,windows,4,16,2.0,1798,0,0
S001734,C00135,vps,sbg,linux,2,16,2.0,2176,0,0
S001735,C00416,vps,gra,linux,2,4,4.0,151,0,0
S001736,C00094,dedicated,gra,windows,16,32,0.1,1860,0,0
S001737,C00800,vps,eri,linux,2,16,1.0,1620,0,0
S001738,C00633,dedicated,gra,linux,8,64,4.0,780,0,0
S001739,C00847,vps,bhs,linux,32,32,1.0,1396,0,0
S001740,C00788,vps,waw,linux,16,64,0.1,1728,0,0
S001741,C00197,database,rbx,managed,4,32,1.0,1055,0,1
S001742,C00636,vps,waw,linux,4,32,2.0,1466,0,0
S001743,C00090,vps,gra,windows,32,32,0.25,107,0,0
S001744,C00864,vps,rbx,linux,8,16,1.0,2035,0,0
S001745,C00706,dedicated,rbx,linux,4,32,2.0,2031,0,0
S001746,C00612,dedicated,eri,windows,32,32,1.0,463,0,0
S001747,C00895,database,rbx,linux,4,4,0.25,1050,0,1
S001748,C00762,dedicated,gra,linux,8,32,1.0,525,0,0
S001749,C00777,storage,eri,linux,2,8,1.0,879,0,0
S001750,C00090,dedicated,gra,linux,2,16,0.5,606,0,0
S001751,C00021,storage,lim,windows,4,4,1.0,1895,0,0
S001752,C00864,dedicated,bhs,linux,16,4,0.5,1528,0,0
S001753,C00226,database,sbg,linux,4,4,2.0,1860,0,1
S001754,C00383,vps,waw,bsd,16,8,2.0,1744,0,0
S001755,C00039,dedicated,waw,linux,16,4,2.0,1600,0,0
S001756,C00560,vps,gra,linux,32,8,1.0,367,0,0
S001757,C00738,vps,eri,bsd,2,16,0.25,1824,0,0
S001758,C00757,dedicated,eri,bsd,16,16,2.0,1723,0,0
S001759,C00523,dedicated,lim,linux,2,256,0.1,274,0,0
S001760,C00595,vps,bhs,linux,16,64,1.0,193,0,0
S001761,C00462,storage,sbg,managed,4,8,0.1,1674,0,1
S001762,C00401,dedicated,sbg,windows,16,16,1.0,859,0,0
S001763,C00499,gpu,gra,linux,4,16,1.0,722,1,0
S001764,C00842,dedicated,sbg,linux,8,16,0.5,872,0,0
S001765,C00227,dedicated,bhs,linux,2,16,0.5,1908,0,0
S001766,C00423,vps,bhs,windows,2,32,0.25,800,0,0
S001767,C00541,dedicated,rbx,windows,8,32,0.5,815,0,0
S001768,C00513,dedicated,sbg,linux,4,16,0.5,879,0,0
S001769,C00027,vps,bhs,linux,16,32,2.0,120,0,0
S001770,C00258,dedicated,sbg,linux,16,8,4.0,83,0,0
S001771,C00581,dedicated,eri,linux,8,64,4.0,912,0,0
S001772,C00624,vps,bhs,linux,16,128,0.1,37,0,0
S001773,C00660,vps,gra,linux,16,8,0.5,1665,0,0
S001774,C00892,storage,gra,linux,32,32,0.5,934,0,0
S001775,C00605,vps,bhs,windows,2,64,1.0,1102,0,0
S001776,C00521,vps,rbx,linux,8,16,1.0,740,0,0
S001777,C00298,dedicated,lim,linux,16,4,2.0,1680,0,0
S001778,C00333,storage,gra,bsd,4,32,0.5,941,0,0
S001779,C00743,dedicated,gra,linux,4,16,1.0,78,0,0
S001780,C00421,dedicated,rbx,linux,4,8,8.0,1074,0,0
S001781,C00643,gpu,waw,linux,8,32,0.25,390,1,0
S001782,C00111,storage,eri,windows,4,16,2.0,1309,0,0
S001783,C00115,vps,lim,linux,8,4,1.0,1240,0,0
S001784,C00193,dedicated,sbg,linux,8,256,0.25,1044,0,0
S001785,C00175,dedicated,waw,linux,8,8,4.0,848,0,0
S001786,C00546,vps,gra,linux,4,16,2.0,1311,0,0
S001787,C00573,storage,sbg,windows,16,32,2.0,1496,0,0
S001788,C00502,vps,eri,linux,8,4,0.25,1932,0,0
S001789,C00260,dedicated,rbx,linux,2,32,0.25,2117,0,0
S001790,C00519,dedicated,eri,linux,4,32,1.0,183,0,0
S001791,C00107,vps,rbx,linux,4,16,0.1,1452,0,0
S001792,C00425,vps,gra,linux,32,16,0.1,187,0,0
S001793,C00139,dedicated,sbg,windows,4,128,0.5,918,0,0
S001794,C00069,dedicated,lim,linux,2,64,0.1,1631,0,0
S001795,C00149,dedicated,rbx,linux,2,4,2.0,1193,0,0
S001796,C00100,dedicated,waw,linux,2,16,1.0,1777,0,0
S001797,C00430,vps,gra,windows,4,16,0.1,2008,0,0
S001798,C00491,dedicated,waw,linux,16,64,1.0,2142,0,0
S001799,C00546,vps,sbg,managed,8,64,0.1,1480,0,1
S001800,C00395,storage,gra,linux,16,16,0.1,1481,0,0
S001801,C00158,database,bhs,linux,2,64,0.5,1767,0,1
S001802,C00018,database,bhs,linux,8,16,0.5,513,0,1
S001803,C00641,dedicated,sbg,linux,16,8,0.5,664,0,0
S001804,C00884,dedicated,rbx,managed,16,32,1.0,751,0,1
S001805,C00252,dedicated,gra,managed,32,16,0.5,1637,0,1
S001806,C00184,vps,eri,linux,4,32,1.0,773,0,0
S001807,C00280,dedicated,bhs,linux,8,16,0.5,307,0,0
S001808,C00192,vps,waw,linux,16,64,1.0,1757,0,0
S001809,C00201,dedicated,bhs,linux,2,128,1.0,1649,0,0
S001810,C00445,dedicated,lim,windows,16,8,0.25,1307,0,0
S001811,C00706,vps,gra,bsd,4,16,1.0,1939,0,0
S001812,C00641,vps,sbg,linux,2,32,2.0,1742,0,0
S001813,C00863,vps,bhs,linux,16,8,0.1,1980,0,0
S001814,C00321,database,gra,linux,16,64,1.0,572,0,1
S001815,C00443,dedicated,gra,linux,32,32,2.0,257,0,0
S001816,C00342,dedicated,bhs,linux,32,8,0.1,752,0,0
S001817,C00037,vps,lim,linux,4,64,4.0,1825,0,0
S001818,C00349,vps,bhs,windows,8,16,0.5,2034,0,0
S001819,C00234,vps,gra,managed,64,8,2.0,242,0,1
S001820,C00430,dedicated,eri,linux,4,8,4.0,1882,0,0
S001821,C00142,database,gra,linux,8,32,8.0,1052,0,1
S001822,C00667,dedicated,rbx,linux,32,128,1.0,1799,0,0
S001823,C00758,vps,eri,linux,2,16,1.0,1501,0,0
S001824,C00864,vps,waw,linux,32,4,0.25,132,0,0
S001825,C00076,database,eri,windows,8,4,0.5,1065,0,1
S001826,C00105,vps,waw,linux,32,32,2.0,196,0,0
S001827,C00869,database,bhs,linux,8,16,0.5,748,0,1
S001828,C00763,dedicated,rbx,linux,16,16,2.0,1666,0,0
S001829,C00529,vps,rbx,linux,16,16,0.1,1504,0,0
S001830,C00289,storage,eri,windows,2,16,0.25,1550,0,0
S001831,C00465,vps,lim,linux,8,32,0.25,1454,0,0
S001832,C00482,vps,rbx,linux,32,16,1.0,33,0,0
S001833,C00762,database,rbx,bsd,64,8,0.1,1282,0,1
S001834,C00476,dedicated,rbx,linux,64,16,0.5,1067,0,0
S001835,C00024,vps,rbx,linux,8,16,8.0,1163,0,0
S001836,C00629,gpu,lim,linux,8,16,2.0,468,1,0
S001837,C00699,database,gra,linux,8,4,2.0,1552,0,1
S001838,C00268,database,sbg,linux,8,8,0.25,1336,0,1
S001839,C00104,gpu,eri,windows,8,16,0.5,887,1,0
S001840,C00127,dedicated,sbg,linux,2,8,1.0,125,0,0
S001841,C00756,database,sbg,linux,2,32,0.1,152,0,1
S001842,C00402,vps,rbx,windows,8,16,0.5,790,0,0
S001843,C00476,vps,gra,linux,4,8,4.0,1182,0,0
S001844,C00864,vps,rbx,linux,4,32,0.1,2193,0,0
S001845,C00055,storage,gra,linux,4,16,4.0,1591,0,0
S001846,C00185,vps,gra,linux,16,8,0.25,1068,0,0
S001847,C00749,gpu,gra,linux,64,64,0.25,658,1,0
S001848,C00486,dedicated,rbx,linux,8,16,0.25,371,0,0
S001849,C00024,dedicated,gra,linux,32,64,4.0,310,0,0
S001850,C00632,vps,eri,linux,32,8,1.0,159,0,0
S001851,C00124,dedicated,gra,linux,4,64,2.0,2006,0,0
S001852,C00703,vps,rbx,linux,2,64,0.5,35,0,0
S001853,C00718,dedicated,lim,linux,4,4,2.0,1900,0,0
S001854,C00741,vps,gra,linux,2,16,1.0,1284,0,0
S001855,C00418,dedicated,sbg,linux,8,32,1.0,1360,0,0
S001856,C00241,dedicated,lim,linux,4,16,2.0,2109,0,0
S001857,C00793,vps,sbg,linux,32,16,2.0,1730,0,0
S001858,C00502,dedicated,rbx,linux,8,128,1.0,324,0,0
S001859,C00571,dedicated,waw,linux,4,32,0.1,2131,0,0
S001860,C00122,dedicated,bhs,linux,64,128,2.0,388,0,0
S001861,C00561,dedicated,rbx,windows,64,64,0.25,1252,0,0
S001862,C00522,vps,gra,linux,16,64,8.0,1409,0,0
S001863,C00263,dedicated,gra,linux,16,32,0.5,537,0,0
S001864,C00690,vps,lim,managed,64,32,0.1,1386,0,1
S001865,C00120,vps,rbx,linux,8,64,0.5,1405,0,0
S001866,C00647,vps,gra,windows,32,32,1.0,2155,0,0
S001867,C00865,vps,sbg,windows,2,4,0.5,2012,0,0
S001868,C00510,dedicated,eri,linux,8,32,2.0,879,0,0
S001869,C00094,database,gra,linux,8,4,1.0,1518,0,1
S001870,C00497,vps,gra,linux,2,128,0.25,1806,0,0
S001871,C00476,dedicated,rbx,bsd,2,32,1.0,58,0,0
S001872,C00496,database,bhs,linux,2,16,2.0,1506,0,1
S001873,C00245,vps,sbg,windows,4,8,4.0,2017,0,0
S001874,C00563,vps,lim,linux,2,16,0.5,265,0,0
S001875,C00237,gpu,gra,linux,4,16,4.0,1658,1,0
S001876,C00502,dedicated,rbx,linux,16,32,0.1,133,0,0
S001877,C00535,storage,rbx,linux,8,32,1.0,884,0,0
S001878,C00581,vps,rbx,linux,16,16,2.0,1803,0,0
S001879,C00718,vps,sbg,bsd,2,8,0.5,2172,0,0
S001880,C00794,dedicated,waw,linux,16,16,0.1,1601,0,0
S001881,C00699,dedicated,rbx,bsd,2,16,1.0,1587,0,0
S001882,C00716,database,waw,managed,4,64,0.5,570,0,1
S001883,C00781,dedicated,gra,linux,8,64,0.25,1816,0,0
S001884,C00218,dedicated,sbg,linux,32,32,0.25,1449,0,0
S001885,C00263,vps,rbx,linux,64,8,2.0,2075,0,0
S001886,C00479,vps,sbg,linux,16,4,0.25,1326,0,0
S001887,C00419,dedicated,gra,managed,16,128,0.5,88,0,1
S001888,C00631,storage,eri,windows,8,256,8.0,1124,0,0
S001889,C00008,vps,lim,bsd,8,8,2.0,1703,0,0
S001890,C00125,gpu,lim,linux,2,32,1.0,1733,1,0
S001891,C00672,dedicated,lim,linux,4,16,1.0,850,0,0
S001892,C00739,dedicated,gra,linux,64,8,0.25,377,0,0
S001893,C00272,vps,sbg,windows,64,256,0.5,1912,0,0
S001894,C00279,dedicated,rbx,linux,4,128,0.25,1811,0,0
S001895,C00505,vps,lim,linux,4,256,0.1,1933,0,0
S001896,C00429,dedicated,gra,linux,4,8,0.1,1475,0,0
S001897,C00152,storage,rbx,linux,8,16,1.0,1823,0,0
S001898,C00450,gpu,bhs,linux,4,64,0.25,886,1,0
S001899,C00737,storage,gra,linux,8,32,0.25,1714,0,0
S001900,C00656,database,waw,windows,2,16,2.0,1074,0,1
S001901,C00735,database,rbx,windows,2,16,0.25,1747,0,1
S001902,C00579,vps,bhs,linux,4,4,1.0,322,0,0
S001903,C00789,vps,lim,windows,16,32,0.5,653,0,0
S001904,C00224,gpu,bhs,linux,4,64,1.0,472,1,0
S001905,C00041,database,rbx,windows,8,4,0.1,894,0,1
S001906,C00102,database,gra,linux,8,8,0.1,1792,0,1
S001907,C00893,storage,gra,linux,16,16,2.0,254,0,0
S001908,C00576,dedicated,gra,linux,4,16,0.5,1607,0,0
S001909,C00223,database,sbg,linux,16,16,0.1,1827,0,1
S001910,C00768,database,rbx,linux,4,4,0.5,1476,0,1
S001911,C00278,vps,rbx,windows,8,32,1.0,1421,0,0
S001912,C00537,gpu,rbx,windows,8,8,0.25,305,1,0
S001913,C00224,vps,eri,linux,32,32,1.0,1348,0,0
S001914,C00085,database,gra,linux,64,16,1.0,498,0,1
S001915,C00240,dedicated,rbx,windows,16,16,1.0,542,0,0
S001916,C00205,gpu,sbg,linux,32,32,2.0,1895,1,0
S001917,C00497,dedicated,gra,linux,2,32,0.5,1353,0,0
S001918,C00018,dedicated,eri,linux,8,32,4.0,2185,0,0
S001919,C00215,dedicated,gra,linux,4,16,0.5,1000,0,0
S001920,C00510,vps,bhs,linux,4,16,0.5,787,0,0
S001921,C00354,dedicated,bhs,linux,8,16,1.0,2189,0,0
S001922,C00572,database,waw,linux,16,16,1.0,1369,0,1
S001923,C00590,vps,bhs,linux,16,16,0.1,1898,0,0
S001924,C00868,gpu,waw,windows,32,16,8.0,98,1,0
S001925,C00752,dedicated,sbg,linux,8,8,4.0,1157,0,0
S001926,C00205,dedicated,sbg,linux,32,32,0.5,1797,0,0
S001927,C00623,storage,bhs,bsd,32,8,1.0,1778,0,0
S001928,C00564,vps,sbg,windows,16,64,2.0,1573,0,0
S001929,C00534,vps,sbg,linux,4,32,4.0,362,0,0
S001930,C00719,storage,rbx,linux,8,4,1.0,1203,0,0
S001931,C00132,gpu,rbx,linux,16,32,0.1,223,1,0
S001932,C00337,vps,rbx,linux,64,16,1.0,1764,0,0
S001933,C00734,database,gra,linux,2,128,0.1,1387,0,1
S001934,C00802,vps,rbx,windows,4,128,1.0,427,0,0
S001935,C00033,vps,gra,bsd,4,64,1.0,1599,0,0
S001936,C00424,vps,sbg,managed,4,16,1.0,1582,0,1
S001937,C00237,dedicated,bhs,linux,16,64,0.25,117,0,0
S001938,C00151,dedicated,sbg,managed,2,32,0.5,197,0,1
S001939,C00051,storage,bhs,bsd,4,64,1.0,442,0,0
S001940,C00484,vps,gra,linux,16,8,0.5,155,0,0
S001941,C00600,dedicated,gra,linux,4,64,0.25,1182,0,0
S001942,C00478,vps,bhs,linux,2,32,0.25,1935,0,0
S001943,C00331,dedicated,waw,linux,8,8,2.0,139,0,0
S001944,C00694,dedicated,bhs,linux,8,256,0.5,1352,0,0
S001945,C00586,database,bhs,linux,64,32,1.0,933,0,1
S001946,C00817,vps,bhs,linux,16,64,1.0,1840,0,0
S001947,C00312,dedicated,waw,linux,64,4,2.0,1061,0,0
S001948,C00215,vps,waw,linux,4,16,1.0,1471,0,0
S001949,C00410,vps,waw,linux,16,32,0.1,2028,0,0
S001950,C00456,storage,gra,windows,8,4,0.25,300,0,0
S001951,C00412,database,gra,managed,16,32,0.1,695,0,1
S001952,C00749,vps,rbx,linux,8,32,2.0,594,0,0
S001953,C00041,vps,sbg,linux,4,8,1.0,371,0,0
S001954,C00474,vps,waw,windows,2,32,2.0,1425,0,0
S001955,C00387,vps,rbx,linux,16,8,1.0,17,0,0
S001956,C00189,dedicated,rbx,managed,16,64,2.0,849,0,1
S001957,C00576,dedicated,waw,linux,2,64,8.0,268,0,0
S001958,C00721,gpu,rbx,linux,8,16,1.0,1353,1,0
S001959,C00491,vps,lim,linux,16,16,0.25,1652,0,0
S001960,C00076,vps,gra,linux,8,16,0.1,1027,0,0
S001961,C00067,dedicated,rbx,linux,4,16,1.0,979,0,0
S001962,C00379,storage,rbx,linux,32,64,2.0,990,0,0
S001963,C00601,dedicated,rbx,windows,8,8,1.0,437,0,0
S001964,C00282,vps,gra,linux,16,16,0.5,826,0,0
S001965,C00277,gpu,rbx,linux,8,8,1.0,2052,1,0
S001966,C00774,vps,rbx,linux,16,32,0.5,91,0,0
S001967,C00012,database,rbx,linux,2,64,0.5,1732,0,1
S001968,C00071,dedicated,waw,linux,32,8,2.0,363,0,0
S001969,C00140,vps,gra,linux,4,8,1.0,252,0,0
S001970,C00885,database,rbx,linux,16,4,0.5,629,0,1
S001971,C00447,vps,gra,windows,32,8,0.5,592,0,0
S001972,C00142,vps,eri,linux,8,16,1.0,696,0,0
S001973,C00279,vps,waw,linux,8,32,0.5,1868,0,0
S001974,C00872,storage,eri,windows,2,16,0.25,1990,0,0
S001975,C00624,database,lim,linux,8,4,1.0,1523,0,1
S001976,C00201,vps,rbx,linux,8,32,1.0,322,0,0
S001977,C00216,database,bhs,linux,2,64,0.1,2080,0,1
S001978,C00067,vps,rbx,windows,2,16,1.0,1864,0,0
S001979,C00695,vps,lim,linux,64,8,1.0,168,0,0
S001980,C00123,dedicated,rbx,linux,4,32,0.5,852,0,0
S001981,C00257,vps,rbx,windows,4,4,0.5,1706,0,0
S001982,C00313,gpu,lim,linux,4,64,0.5,197,1,0
S001983,C00558,vps,lim,windows,8,64,0.5,169,0,0
S001984,C00545,dedicated,eri,linux,8,64,2.0,1333,0,0
S001985,C00719,vps,gra,linux,16,4,0.5,741,0,0
S001986,C00267,storage,rbx,linux,8,4,8.0,972,0,0
S001987,C00347,database,rbx,windows,2,64,0.5,1651,0,1
S001988,C00349,dedicated,sbg,windows,8,16,1.0,1199,0,0
S001989,C00042,dedicated,sbg,linux,2,16,1.0,1564,0,0
S001990,C00663,vps,rbx,linux,16,32,2.0,278,0,0
S001991,C00481,dedicated,waw,linux,2,4,4.0,5,0,0
S001992,C00428,database,rbx,linux,4,32,1.0,554,0,1
S001993,C00895,vps,bhs,windows,8,128,0.5,445,0,0
S001994,C00160,vps,lim,linux,4,32,4.0,713,0,0
S001995,C00872,dedicated,bhs,linux,8,16,4.0,1713,0,0
S001996,C00612,vps,rbx,linux,8,128,8.0,335,0,0
S001997,C00198,database,gra,linux,64,32,0.25,278,0,1
S001998,C00610,vps,gra,linux,2,4,0.1,442,0,0
S001999,C00680,dedicated,waw,linux,8,32,0.5,718,0,0
S002000,C00326,dedicated,sbg,linux,16,4,2.0,434,0,0
S002001,C00310,database,gra,managed,2,8,0.1,405,0,1
S002002,C00751,database,eri,linux,8,32,0.5,1275,0,1
S002003,C00144,dedicated,bhs,windows,32,8,1.0,246,0,0
S002004,C00012,vps,lim,linux,16,4,0.25,339,0,0
S002005,C00599,dedicated,sbg,linux,32,32,2.0,1840,0,0
S002006,C00815,vps,eri,windows,16,8,0.25,41,0,0
S002007,C00450,dedicated,gra,linux,4,16,2.0,135,0,0
S002008,C00121,storage,gra,linux,32,8,0.5,153,0,0
S002009,C00485,database,lim,linux,4,32,1.0,1179,0,1
S002010,C00226,dedicated,lim,linux,8,64,1.0,1528,0,0
S002011,C00744,vps,sbg,windows,16,4,0.5,1524,0,0
S002012,C00550,dedicated,gra,linux,32,32,0.5,1518,0,0
S002013,C00302,dedicated,rbx,linux,32,8,2.0,127,0,0
S002014,C00562,dedicated,waw,linux,2,16,1.0,758,0,0
S002015,C00600,dedicated,lim,linux,16,16,0.1,1393,0,0
S002016,C00610,database,rbx,windows,4,8,1.0,1500,0,1
S002017,C00329,dedicated,gra,linux,16,4,0.25,735,0,0
S002018,C00513,gpu,bhs,bsd,16,32,0.5,1862,1,0
S002019,C00038,dedicated,waw,linux,4,64,0.5,1833,0,0
S002020,C00363,vps,sbg,linux,16,256,0.5,1684,0,0
S002021,C00340,vps,sbg,linux,8,128,0.1,1755,0,0
S002022,C00481,database,eri,linux,8,16,0.25,2145,0,1
S002023,C00855,dedicated,rbx,windows,64,8,0.1,1746,0,0
S002024,C00858,dedicated,sbg,linux,8,4,0.5,1288,0,0
S002025,C00434,storage,bhs,linux,8,16,1.0,877,0,0
S002026,C00581,storage,sbg,windows,2,64,1.0,797,0,0
S002027,C00097,vps,lim,linux,4,8,0.1,1809,0,0
S002028,C00434,dedicated,bhs,linux,2,8,0.1,651,0,0
S002029,C00619,dedicated,sbg,linux,4,16,1.0,1386,0,0
S002030,C00614,storage,gra,linux,4,64,1.0,1106,0,0
S002031,C00867,vps,bhs,windows,8,16,2.0,833,0,0
S002032,C00419,vps,gra,linux,16,32,0.25,992,0,0
S002033,C00817,dedicated,gra,linux,2,16,0.25,178,0,0
S002034,C00880,dedicated,sbg,linux,8,16,0.5,1561,0,0
S002035,C00514,database,sbg,linux,32,16,1.0,147,0,1
S002036,C00082,storage,eri,linux,4,32,0.5,163,0,0
S002037,C00338,dedicated,bhs,linux,8,32,0.1,553,0,0
S002038,C00688,database,lim,windows,2,16,0.1,1169,0,1
S002039,C00522,vps,rbx,linux,8,8,1.0,659,0,0
S002040,C00842,dedicated,sbg,linux,16,8,0.5,1936,0,0
S002041,C00734,vps,eri,linux,2,4,1.0,2040,0,0
S002042,C00056,storage,rbx,linux,4,4,0.5,865,0,0
S002043,C00775,vps,waw,linux,32,8,0.5,2199,0,0
S002044,C00321,vps,sbg,linux,4,32,0.25,196,0,0
S002045,C00736,vps,rbx,bsd,16,64,8.0,316,0,0
S002046,C00457,dedicated,sbg,linux,8,32,0.1,764,0,0
S002047,C00409,database,rbx,linux,2,32,0.25,2074,0,1
S002048,C00065,vps,gra,linux,16,256,2.0,1108,0,0
S002049,C00106,vps,rbx,linux,8,128,0.25,1554,0,0
S002050,C00535,vps,gra,linux,2,8,0.5,1436,0,0
S002051,C00512,vps,rbx,linux,32,8,0.25,1097,0,0
S002052,C00499,vps,lim,linux,8,8,1.0,2049,0,0
S002053,C00140,vps,rbx,linux,16,64,0.5,2100,0,0
S002054,C00458,database,lim,linux,4,4,2.0,986,0,1
S002055,C00054,storage,sbg,linux,2,16,2.0,1570,0,0
S002056,C00129,storage,gra,linux,16,16,1.0,1373,0,0
S002057,C00448,dedicated,gra,linux,16,32,0.25,1306,0,0
S002058,C00555,vps,eri,managed,4,32,2.0,224,0,1
S002059,C00589,vps,bhs,linux,16,32,2.0,461,0,0
S002060,C00883,dedicated,eri,linux,8,32,2.0,2178,0,0
S002061,C00768,storage,rbx,windows,4,64,0.1,538,0,0
S002062,C00341,dedicated,bhs,linux,16,4,1.0,1434,0,0
S002063,C00704,dedicated,waw,linux,8,64,1.0,2005,0,0
S002064,C00086,dedicated,eri,linux,8,32,4.0,1325,0,0
S002065,C00771,dedicated,gra,linux,16,8,0.25,473,0,0
S002066,C00347,dedicated,eri,linux,8,128,2.0,1891,0,0
S002067,C00684,vps,rbx,linux,32,128,1.0,72,0,0
S002068,C00873,vps,lim,windows,16,64,2.0,1591,0,0
S002069,C00632,dedicated,sbg,windows,4,64,1.0,586,0,0
S002070,C00828,dedicated,sbg,linux,8,16,2.0,1408,0,0
S002071,C00009,storage,rbx,linux,64,8,0.5,1057,0,0
S002072,C00153,dedicated,lim,linux,32,8,0.25,1252,0,0
S002073,C00563,vps,rbx,linux,4,64,0.5,840,0,0
S002074,C00486,vps,sbg,linux,4,64,2.0,1164,0,0
S002075,C00108,vps,sbg,linux,4,256,0.25,2058,0,0
S002076,C00646,gpu,waw,linux,32,64,1.0,1818,1,0
S002077,C00052,vps,sbg,bsd,32,32,8.0,921,0,0
S002078,C00891,database,bhs,linux,16,8,4.0,2070,0,1
S002079,C00140,gpu,sbg,linux,4,8,1.0,1956,1,0
S002080,C00400,dedicated,bhs,linux,32,16,2.0,1380,0,0
S002081,C00740,dedicated,bhs,linux,2,32,0.1,1308,0,0
S002082,C00462,vps,bhs,linux,4,8,0.5,79,0,0
S002083,C00669,vps,lim,linux,4,64,1.0,1153,0,0
S002084,C00633,vps,sbg,linux,8,32,2.0,468,0,0
S002085,C00853,dedicated,gra,windows,8,8,0.5,353,0,0
S002086,C00417,dedicated,bhs,managed,4,64,0.1,1888,0,1
S002087,C00881,vps,gra,linux,4,32,1.0,596,0,0
S002088,C00465,vps,rbx,linux,16,32,0.5,1354,0,0
S002089,C00803,vps,waw,linux,2,16,2.0,1907,0,0
S002090,C00659,database,sbg,linux,8,16,0.5,1315,0,1
S002091,C00119,dedicated,sbg,managed,4,4,2.0,1716,0,1
S002092,C00579,vps,eri,linux,4,16,1.0,1705,0,0
S002093,C00790,database,rbx,linux,4,32,2.0,984,0,1
S002094,C00115,vps,gra,bsd,16,128,2.0,2027,0,0
S002095,C00754,vps,gra,linux,8,64,0.25,1999,0,0
S002096,C00094,vps,rbx,linux,4,4,0.5,743,0,0
S002097,C00783,dedicated,waw,linux,16,256,4.0,1802,0,0
S002098,C00710,gpu,waw,linux,2,8,0.25,403,1,0
S002099,C00136,vps,sbg,linux,16,4,1.0,247,0,0
S002100,C00653,vps,rbx,managed,4,32,0.25,1166,0,1
S002101,C00105,vps,sbg,linux,32,64,2.0,1333,0,0
S002102,C00511,vps,gra,linux,2,128,0.25,1284,0,0
S002103,C00831,dedicated,bhs,linux,8,64,1.0,1757,0,0
S002104,C00185,storage,bhs,linux,8,8,1.0,860,0,0
S002105,C00156,vps,gra,linux,8,8,0.25,1778,0,0
S002106,C00380,dedicated,waw,windows,16,4,0.5,1984,0,0
S002107,C00331,vps,waw,linux,2,32,2.0,201,0,0
S002108,C00043,database,rbx,linux,4,16,1.0,988,0,1
S002109,C00410,vps,bhs,linux,32,4,8.0,494,0,0
S002110,C00233,vps,bhs,linux,32,16,2.0,1444,0,0
S002111,C00111,vps,gra,linux,8,16,1.0,909,0,0
S002112,C00248,storage,gra,windows,8,32,1.0,620,0,0
S002113,C00018,vps,bhs,linux,16,16,4.0,554,0,0
S002114,C00823,gpu,eri,windows,16,8,1.0,781,1,0
S002115,C00894,dedicated,sbg,windows,32,32,0.5,240,0,0
S002116,C00330,database,sbg,linux,16,32,2.0,230,0,1
S002117,C00788,database,bhs,linux,4,8,4.0,1383,0,1
S002118,C00415,vps,sbg,windows,8,4,0.5,2074,0,0
S002119,C00821,vps,gra,managed,8,128,0.25,1116,0,1
S002120,C00155,dedicated,rbx,linux,2,32,1.0,2040,0,0
S002121,C00256,vps,lim,linux,16,8,2.0,341,0,0
S002122,C00665,dedicated,waw,linux,8,16,0.5,2141,0,0
S002123,C00198,dedicated,eri,windows,2,32,2.0,1290,0,0
S002124,C00741,database,gra,bsd,16,8,1.0,1636,0,1
S002125,C00383,dedicated,sbg,bsd,4,8,0.5,137,0,0
